time (s)	EOG (volts)0	1.807937743
7.9	1.907841611	
7.902	1.321309224	
7.904	1.298750286	
7.906	1.830496681	
7.908	1.946514076	
7.91	1.363204395	
7.912	1.202069123	
7.914	1.695143053	
7.916	1.911064317	
7.918	1.534007782	
7.92	1.269745937	
7.922	1.662915999	
7.924	1.940068666	
7.926	1.559789425	
7.928	1.308418402	
7.93	1.604907301	
7.932	1.988409247	
7.934	1.643579767	
7.936	1.166619364	
7.938	1.450217441	
7.94	2.001300069	
7.942	1.817605859	
7.944	1.240741588	
7.946	1.372872511	
7.948	2.081867704	
7.95	2.004522774	
7.952	1.3664271	
7.954	1.301972992	
7.956	1.849832914	
7.958	1.920732433	
7.96	1.388986038	
7.962	1.321309224	
7.964	1.820828565	
7.966	1.988409247	
7.968	1.55656672	
7.97	1.524339666	
7.972	1.943291371	
7.974	2.20433051	
7.976	1.830496681	
7.978	1.543675898	
7.98	2.027081712	
7.982	2.523378347	
7.984	2.307457084	
7.986	1.946514076	
7.988	2.23978027	
7.99	2.877875944	
7.992	2.742522316	
7.994	2.217221332	
7.996	2.262339208	
7.998	2.871430533	
8	2.871430533	
8.002	2.255893797	
8.004	2.217221332	
8.006	2.745745022	
8.008	2.823089952	
8.01	2.284898146	
8.012	2.117317464	
8.014	2.57816434	
8.016	2.710295262	
8.018	2.175326162	
8.02	1.985186542	
8.022	2.375133898	
8.024	2.623282216	
8.026	2.152767224	
8.028	1.759597162	
8.03	2.110872053	
8.032	2.523378347	
8.034	2.178548867	
8.036	1.630688945	
8.038	1.833719387	
8.04	2.475037766	
8.042	2.252671092	
8.044	1.608130007	
8.046	1.63391165	
8.048	2.194662394	
8.05	2.188216983	
8.052	1.595239185	
8.054	1.575902953	
8.056	2.139876402	
8.058	2.233334859	
8.06	1.63391165	
8.062	1.472776379	
8.064	1.991631952	
8.066	2.175326162	
8.068	1.630688945	
8.07	1.363204395	
8.072	1.836942092	
8.074	2.178548867	
8.076	1.772487984	
8.078	1.382540627	
8.08	1.701588464	
8.082	2.123762875	
8.084	1.869169146	
8.086	1.376095216	
8.088	1.534007782	
8.09	2.056086061	
8.092	1.872391852	
8.094	1.347090867	
8.096	1.492112612	
8.098	2.081867704	
8.1	2.039972534	
8.102	1.376095216	
8.104	1.392208743	
8.106	1.981963836	
8.108	2.023859007	
8.11	1.459885557	
8.112	1.334200046	
8.114	1.85950103	
8.116	2.097981231	
8.118	1.646802472	
8.12	1.372872511	
8.122	1.740260929	
8.124	2.078644999	
8.126	1.698365759	
8.128	1.298750286	
8.13	1.624243534	
8.132	2.12698558	
8.134	1.840164797	
8.136	1.32453193	
8.138	1.55656672	
8.14	2.08509041	
8.142	1.89495079	
8.144	1.305195697	
8.146	1.440549325	
8.148	2.059308766	
8.15	2.039972534	
8.152	1.430881209	
8.154	1.395431449	
8.156	1.969073014	
8.158	2.068976883	
8.16	1.52111696	
8.162	1.343868162	
8.164	1.846610208	
8.166	2.075422293	
8.168	1.621020829	
8.17	1.424435798	
8.172	1.807937743	
8.174	2.081867704	
8.176	1.698365759	
8.178	1.343868162	
8.18	1.662915999	
8.182	2.08509041	
8.184	1.820828565	
8.186	1.32453193	
8.188	1.55656672	
8.19	2.101203937	
8.192	1.920732433	
8.194	1.340645457	
8.196	1.430881209	
8.198	2.027081712	
8.2	2.017413596	
8.202	1.392208743	
8.204	1.353536278	
8.206	1.911064317	
8.208	2.023859007	
8.21	1.498558022	
8.212	1.340645457	
8.214	1.853055619	
8.216	2.08509041	
8.218	1.627466239	
8.22	1.372872511	
8.222	1.743483635	
8.224	2.101203937	
8.226	1.743483635	
8.228	1.356758984	
8.23	1.675806821	
8.232	2.12698558	
8.234	1.849832914	
8.236	1.340645457	
8.238	1.559789425	
8.24	2.120540169	
8.242	1.956182193	
8.244	1.385763333	
8.246	1.466330968	
8.248	2.046417945	
8.25	2.075422293	
8.252	1.505003433	
8.254	1.446994736	
8.256	1.991631952	
8.258	2.088313115	
8.26	1.579125658	
8.262	1.408322271	
8.264	1.875614557	
8.266	2.107649348	
8.268	1.627466239	
8.27	1.405099565	
8.272	1.869169146	
8.274	2.223666743	
8.276	1.853055619	
8.278	1.47922179	
8.28	1.7821561	
8.282	2.210775921	
8.284	1.940068666	
8.286	1.427658503	
8.288	1.604907301	
8.29	2.178548867	
8.292	2.056086061	
8.294	1.540453193	
8.296	1.585571069	
8.298	2.16243534	
8.3	2.155989929	
8.302	1.546898604	
8.304	1.488889906	
8.306	2.004522774	
8.308	2.023859007	
8.31	1.482444495	
8.312	1.363204395	
8.314	1.89495079	
8.316	2.097981231	
8.318	1.621020829	
8.32	1.414767681	
8.322	1.820828565	
8.324	2.210775921	
8.326	1.743483635	
8.328	1.340645457	
8.33	1.627466239	
8.332	2.097981231	
8.334	1.762819867	
8.336	1.276191348	
8.338	1.546898604	
8.34	2.072199588	
8.342	1.969073014	
8.344	1.472776379	
8.346	1.537230488	
8.348	2.101203937	
8.35	2.00774548	
8.352	1.427658503	
8.354	1.369649805	
8.356	1.927177844	
8.358	2.059308766	
8.36	1.572680247	
8.362	1.424435798	
8.364	1.920732433	
8.366	2.133430991	
8.368	1.621020829	
8.37	1.356758984	
8.372	1.804715038	
8.374	2.094758526	
8.376	1.624243534	
8.378	1.298750286	
8.38	1.727370108	
8.382	2.149544518	
8.384	1.827273976	
8.386	1.337422751	
8.388	1.575902953	
8.39	2.213998627	
8.392	2.00774548	
8.394	1.392208743	
8.396	1.472776379	
8.398	2.059308766	
8.4	2.001300069	
8.402	1.395431449	
8.404	1.405099565	
8.406	2.036749828	
8.408	2.088313115	
8.41	1.534007782	
8.412	1.44377203	
8.414	1.927177844	
8.416	2.130208286	
8.418	1.604907301	
8.42	1.350313573	
8.422	1.766042573	
8.424	2.101203937	
8.426	1.71125658	
8.428	1.337422751	
8.43	1.679029526	
8.432	2.133430991	
8.434	1.843387503	
8.436	1.385763333	
8.438	1.569457542	
8.44	2.078644999	
8.442	1.862723735	
8.444	1.33097734	
8.446	1.424435798	
8.448	1.998077363	
8.45	1.978741131	
8.452	1.382540627	
8.454	1.379317922	
8.456	1.959404898	
8.458	2.01419089	
8.46	1.482444495	
8.462	1.327754635	
8.464	1.814383154	
8.466	1.985186542	
8.468	1.498558022	
8.47	1.301972992	
8.472	1.720924697	
8.474	2.033527123	
8.476	1.656470588	
8.478	1.376095216	
8.48	1.708033875	
8.482	2.210775921	
8.484	1.862723735	
8.486	1.353536278	
8.488	1.55656672	
8.49	2.065754177	
8.492	1.901396201	
8.494	1.408322271	
8.496	1.505003433	
8.498	2.104426642	
8.5	2.059308766	
8.502	1.463108263	
8.504	1.382540627	
8.506	1.946514076	
8.508	1.962627604	
8.51	1.427658503	
8.512	1.334200046	
8.514	1.804715038	
8.516	2.056086061	
8.518	1.585571069	
8.52	1.340645457	
8.522	1.766042573	
8.524	2.139876402	
8.526	1.740260929	
8.528	1.337422751	
8.53	1.630688945	
8.532	2.097981231	
8.534	1.7821561	
8.536	1.318086519	
8.538	1.559789425	
8.54	2.094758526	
8.542	1.943291371	
8.544	1.398654154	
8.546	1.508226139	
8.548	2.081867704	
8.55	2.020636301	
8.552	1.430881209	
8.554	1.334200046	
8.556	1.898173495	
8.558	1.956182193	
8.56	1.405099565	
8.562	1.350313573	
8.564	1.891728084	
8.566	2.081867704	
8.568	1.550121309	
8.57	1.379317922	
8.572	1.801492332	
8.574	2.020636301	
8.576	1.582348363	
8.578	1.282636759	
8.58	1.640357061	
8.582	2.04964065	
8.584	1.730592813	
8.586	1.350313573	
8.588	1.588793774	
8.59	2.04964065	
8.592	1.833719387	
8.594	1.337422751	
8.596	1.398654154	
8.598	1.956182193	
8.6	1.820828565	
8.602	1.356758984	
8.604	1.414767681	
8.606	1.97229572	
8.608	1.985186542	
8.61	1.469553674	
8.612	1.469553674	
8.614	1.949736782	
8.616	2.017413596	
8.618	1.482444495	
8.62	1.314863813	
8.622	1.830496681	
8.624	2.023859007	
8.626	1.530785077	
8.628	1.33097734	
8.63	1.772487984	
8.632	2.091535821	
8.634	1.666138705	
8.636	1.3664271	
8.638	1.679029526	
8.64	2.023859007	
8.642	1.662915999	
8.644	1.285859464	
8.646	1.543675898	
8.648	2.030304417	
8.65	1.807937743	
8.652	1.334200046	
8.654	1.495335317	
8.656	2.023859007	
8.658	1.93684596	
8.66	1.359981689	
8.662	1.369649805	
8.664	1.927177844	
8.666	1.853055619	
8.668	1.376095216	
8.67	1.334200046	
8.672	1.849832914	
8.674	1.698365759	
8.676	1.395431449	
8.678	1.785378805	
8.68	1.952959487	
8.682	1.437326619	
8.684	1.311641108	
8.686	1.840164797	
8.688	1.943291371	
8.69	1.453440146	
8.692	1.340645457	
8.694	1.798269627	
8.696	2.101203937	
8.698	1.604907301	
8.7	1.369649805	
8.702	1.778933394	
8.704	2.039972534	
8.706	1.643579767	
8.708	1.301972992	
8.71	1.608130007	
8.712	2.027081712	
8.714	1.701588464	
8.716	1.318086519	
8.718	1.559789425	
8.72	2.001300069	
8.722	1.814383154	
8.724	1.33097734	
8.726	1.466330968	
8.728	1.952959487	
8.73	1.769265278	
8.732	1.292304875	
8.734	1.385763333	
8.736	1.956182193	
8.738	1.927177844	
8.74	1.369649805	
8.742	1.388986038	
8.744	1.920732433	
8.746	1.994854658	
8.748	1.440549325	
8.75	1.256855116	
8.752	1.775710689	
8.754	1.927177844	
8.756	1.492112612	
8.758	1.301972992	
8.76	1.717701991	
8.762	2.017413596	
8.764	1.585571069	
8.766	1.347090867	
8.768	1.656470588	
8.77	1.959404898	
8.772	1.630688945	
8.774	1.227850767	
8.776	1.475999084	
8.778	1.920732433	
8.78	1.675806821	
8.782	1.221405356	
8.784	1.421213092	
8.786	2.010968185	
8.788	1.856278325	
8.79	1.256855116	
8.792	1.318086519	
8.794	1.878837263	
8.796	1.801492332	
8.798	1.279414054	
8.8	1.240741588	
8.802	1.766042573	
8.804	1.898173495	
8.806	1.40187686	
8.808	1.272968643	
8.81	1.708033875	
8.812	1.898173495	
8.814	1.472776379	
8.816	1.227850767	
8.818	1.598461891	
8.82	1.901396201	
8.822	1.543675898	
8.824	1.21173724	
8.826	1.498558022	
8.828	1.969073014	
8.83	1.70481117	
8.832	1.21173724	
8.834	1.424435798	
8.836	1.914287022	
8.838	1.759597162	
8.84	1.208514534	
8.842	1.28908217	
8.844	1.85950103	
8.846	1.785378805	
8.848	1.285859464	
8.85	1.260077821	
8.852	1.788601511	
8.854	1.891728084	
8.856	1.347090867	
8.858	1.202069123	
8.86	1.66936141	
8.862	1.898173495	
8.864	1.488889906	
8.866	1.182732891	
8.868	1.572680247	
8.87	1.904618906	
8.872	1.566234836	
8.874	1.21173724	
8.876	1.59201648	
8.878	1.927177844	
8.88	1.540453193	
8.882	1.173064775	
8.884	1.508226139	
8.886	1.93684596	
8.888	1.653247883	
8.89	1.182732891	
8.892	1.405099565	
8.894	1.901396201	
8.896	1.740260929	
8.898	1.234296178	
8.9	1.318086519	
8.902	1.849832914	
8.904	1.833719387	
8.906	1.295527581	
8.908	1.276191348	
8.91	1.798269627	
8.912	1.865946441	
8.914	1.353536278	
8.916	1.224628061	
8.918	1.714479286	
8.92	1.878837263	
8.922	1.411544976	
8.924	1.205291829	
8.926	1.637134356	
8.928	1.901396201	
8.93	1.463108263	
8.932	1.131169604	
8.934	1.511448844	
8.936	1.898173495	
8.938	1.566234836	
8.94	1.150505837	
8.942	1.392208743	
8.944	1.869169146	
8.946	1.730592813	
8.948	1.247186999	
8.95	1.343868162	
8.952	1.865946441	
8.954	1.817605859	
8.956	1.276191348	
8.958	1.260077821	
8.96	1.814383154	
8.962	1.827273976	
8.964	1.285859464	
8.966	1.247186999	
8.968	1.743483635	
8.97	1.862723735	
8.972	1.359981689	
8.974	1.205291829	
8.976	1.666138705	
8.978	1.901396201	
8.98	1.463108263	
8.982	1.179510185	
8.984	1.537230488	
8.986	1.930400549	
8.988	1.662915999	
8.99	1.21173724	
8.992	1.408322271	
8.994	1.875614557	
8.996	1.720924697	
8.998	1.279414054	
9	1.337422751	
9.002	1.85950103	
9.004	1.820828565	
9.006	1.282636759	
9.008	1.272968643	
9.01	1.791824216	
9.012	1.820828565	
9.014	1.32453193	
9.016	1.266523232	
9.018	1.7821561	
9.02	1.888505379	
9.022	1.356758984	
9.024	1.185955596	
9.026	1.650025177	
9.028	1.946514076	
9.03	1.511448844	
9.032	1.182732891	
9.034	1.534007782	
9.036	1.943291371	
9.038	1.695143053	
9.04	1.224628061	
9.042	1.395431449	
9.044	1.89495079	
9.046	1.766042573	
9.048	1.269745937	
9.05	1.369649805	
9.052	1.89495079	
9.054	1.830496681	
9.056	1.285859464	
9.058	1.337422751	
9.06	1.878837263	
9.062	1.878837263	
9.064	1.337422751	
9.066	1.282636759	
9.068	1.811160449	
9.07	1.985186542	
9.072	1.508226139	
9.074	1.311641108	
9.076	1.740260929	
9.078	2.023859007	
9.08	1.614575418	
9.082	1.359981689	
9.084	1.640357061	
9.086	2.020636301	
9.088	1.74670634	
9.09	1.327754635	
9.092	1.505003433	
9.094	1.97229572	
9.096	1.817605859	
9.098	1.340645457	
9.1	1.427658503	
9.102	1.998077363	
9.104	1.911064317	
9.106	1.350313573	
9.108	1.385763333	
9.11	1.891728084	
9.112	1.865946441	
9.114	1.327754635	
9.116	1.305195697	
9.118	1.843387503	
9.12	1.962627604	
9.122	1.51467155	
9.124	1.359981689	
9.126	1.762819867	
9.128	2.01419089	
9.13	1.595239185	
9.132	1.234296178	
9.134	1.614575418	
9.136	1.985186542	
9.138	1.717701991	
9.14	1.314863813	
9.142	1.524339666	
9.144	1.97229572	
9.146	1.795046921	
9.148	1.318086519	
9.15	1.517894255	
9.152	2.046417945	
9.154	2.020636301	
9.156	1.440549325	
9.158	1.417990387	
9.16	1.956182193	
9.162	1.969073014	
9.164	1.572680247	
9.166	1.498558022	
9.168	1.946514076	
9.17	2.039972534	
9.172	1.530785077	
9.174	1.395431449	
9.176	1.785378805	
9.178	2.020636301	
9.18	1.598461891	
9.182	1.318086519	
9.184	1.740260929	
9.186	2.152767224	
9.188	1.788601511	
9.19	1.363204395	
9.192	1.614575418	
9.194	2.159212634	
9.196	1.872391852	
9.198	1.369649805	
9.2	1.495335317	
9.202	2.004522774	
9.204	1.875614557	
9.206	1.372872511	
9.208	1.453440146	
9.21	1.988409247	
9.212	1.985186542	
9.214	1.472776379	
9.216	1.424435798	
9.218	1.933623255	
9.22	2.030304417	
9.222	1.51467155	
9.224	1.353536278	
9.226	1.827273976	
9.228	2.065754177	
9.23	1.604907301	
9.232	1.356758984	
9.234	1.740260929	
9.236	2.075422293	
9.238	1.740260929	
9.24	1.369649805	
9.242	1.640357061	
9.244	2.062531472	
9.246	1.766042573	
9.248	1.32453193	
9.25	1.488889906	
9.252	2.001300069	
9.254	1.885282673	
9.256	1.311641108	
9.258	1.437326619	
9.26	2.01419089	
9.262	1.998077363	
9.264	1.434103914	
9.266	1.3664271	
9.268	1.917509728	
9.27	2.001300069	
9.272	1.44377203	
9.274	1.32453193	
9.276	1.807937743	
9.278	2.033527123	
9.28	1.601684596	
9.282	1.327754635	
9.284	1.70481117	
9.286	2.075422293	
9.288	1.714479286	
9.29	1.343868162	
9.292	1.595239185	
9.294	2.001300069	
9.296	1.708033875	
9.298	1.298750286	
9.3	1.524339666	
9.302	1.988409247	
9.304	1.85950103	
9.306	1.314863813	
9.308	1.453440146	
9.31	1.998077363	
9.312	1.962627604	
9.314	1.408322271	
9.316	1.405099565	
9.318	1.959404898	
9.32	2.004522774	
9.322	1.537230488	
9.324	1.434103914	
9.326	1.907841611	
9.328	2.081867704	
9.33	1.575902953	
9.332	1.372872511	
9.334	1.795046921	
9.336	2.023859007	
9.338	1.624243534	
9.34	1.334200046	
9.342	1.688697642	
9.344	2.104426642	
9.346	1.753151751	
9.348	1.337422751	
9.35	1.601684596	
9.352	2.143099107	
9.354	1.917509728	
9.356	1.40187686	
9.358	1.482444495	
9.36	2.01419089	
9.362	1.959404898	
9.364	1.411544976	
9.366	1.385763333	
9.368	1.933623255	
9.37	1.988409247	
9.372	1.469553674	
9.374	1.469553674	
9.376	1.962627604	
9.378	2.072199588	
9.38	1.543675898	
9.382	1.353536278	
9.384	1.798269627	
9.386	2.036749828	
9.388	1.617798123	
9.39	1.337422751	
9.392	1.662915999	
9.394	2.078644999	
9.396	1.788601511	
9.398	1.398654154	
9.4	1.588793774	
9.402	2.081867704	
9.404	1.862723735	
9.406	1.40187686	
9.408	1.524339666	
9.41	2.059308766	
9.412	1.93684596	
9.414	1.363204395	
9.416	1.437326619	
9.418	1.981963836	
9.42	2.001300069	
9.422	1.482444495	
9.424	1.421213092	
9.426	1.930400549	
9.428	2.165658045	
9.43	1.659693294	
9.432	1.388986038	
9.434	1.814383154	
9.436	2.104426642	
9.438	1.691920348	
9.44	1.434103914	
9.442	1.730592813	
9.444	2.104426642	
9.446	1.798269627	
9.448	1.463108263	
9.45	1.66936141	
9.452	2.104426642	
9.454	1.85950103	
9.456	1.392208743	
9.458	1.511448844	
9.46	2.036749828	
9.462	1.959404898	
9.464	1.434103914	
9.466	1.424435798	
9.468	2.010968185	
9.47	2.068976883	
9.472	1.52111696	
9.474	1.398654154	
9.476	1.891728084	
9.478	2.081867704	
9.48	1.601684596	
9.482	1.475999084	
9.484	1.865946441	
9.486	2.110872053	
9.488	1.685474937	
9.49	1.359981689	
9.492	1.708033875	
9.494	2.130208286	
9.496	1.801492332	
9.498	1.379317922	
9.5	1.611352712	
9.502	2.152767224	
9.504	1.962627604	
9.506	1.408322271	
9.508	1.511448844	
9.51	2.059308766	
9.512	2.020636301	
9.514	1.459885557	
9.516	1.47922179	
9.518	2.01419089	
9.52	2.065754177	
9.522	1.559789425	
9.524	1.482444495	
9.526	1.952959487	
9.528	2.068976883	
9.53	1.540453193	
9.532	1.363204395	
9.534	1.753151751	
9.536	2.097981231	
9.538	1.70481117	
9.54	1.363204395	
9.542	1.653247883	
9.544	2.033527123	
9.546	1.7821561	
9.548	1.318086519	
9.55	1.51467155	
9.552	2.030304417	
9.554	1.89495079	
9.556	1.385763333	
9.558	1.511448844	
9.56	2.036749828	
9.562	1.940068666	
9.564	1.482444495	
9.566	1.485667201	
9.568	2.004522774	
9.57	2.01419089	
9.572	1.453440146	
9.574	1.388986038	
9.576	1.959404898	
9.578	2.175326162	
9.58	1.608130007	
9.582	1.385763333	
9.584	1.875614557	
9.586	2.081867704	
9.588	1.614575418	
9.59	1.411544976	
9.592	1.769265278	
9.594	2.088313115	
9.596	1.724147402	
9.598	1.417990387	
9.6	1.737038224	
9.602	2.08509041	
9.604	1.769265278	
9.606	1.353536278	
9.608	1.614575418	
9.61	2.094758526	
9.612	1.869169146	
9.614	1.3664271	
9.616	1.485667201	
9.618	2.065754177	
9.62	2.010968185	
9.622	1.434103914	
9.624	1.379317922	
9.626	1.914287022	
9.628	1.994854658	
9.63	1.492112612	
9.632	1.424435798	
9.634	1.923955138	
9.636	2.033527123	
9.638	1.55656672	
9.64	1.392208743	
9.642	1.817605859	
9.644	2.152767224	
9.646	1.662915999	
9.648	1.356758984	
9.65	1.71125658	
9.652	2.130208286	
9.654	1.804715038	
9.656	1.356758984	
9.658	1.640357061	
9.66	2.081867704	
9.662	1.907841611	
9.664	1.421213092	
9.666	1.51467155	
9.668	2.020636301	
9.67	1.930400549	
9.672	1.456662852	
9.674	1.488889906	
9.676	2.027081712	
9.678	1.969073014	
9.68	1.463108263	
9.682	1.414767681	
9.684	1.962627604	
9.686	2.107649348	
9.688	1.559789425	
9.69	1.388986038	
9.692	1.843387503	
9.694	2.114094759	
9.696	1.662915999	
9.698	1.363204395	
9.7	1.685474937	
9.702	2.078644999	
9.704	1.753151751	
9.706	1.372872511	
9.708	1.650025177	
9.71	2.097981231	
9.712	1.869169146	
9.714	1.440549325	
9.716	1.624243534	
9.718	2.130208286	
9.72	1.952959487	
9.722	1.417990387	
9.724	1.495335317	
9.726	2.12698558	
9.728	2.101203937	
9.73	1.566234836	
9.732	1.475999084	
9.734	2.036749828	
9.736	2.172103456	
9.738	1.640357061	
9.74	1.47922179	
9.742	1.898173495	
9.744	2.143099107	
9.746	1.682252232	
9.748	1.450217441	
9.75	1.791824216	
9.752	2.088313115	
9.754	1.756374456	
9.756	1.372872511	
9.758	1.679029526	
9.76	2.159212634	
9.762	1.888505379	
9.764	1.3664271	
9.766	1.524339666	
9.768	2.114094759	
9.77	1.985186542	
9.772	1.421213092	
9.774	1.430881209	
9.776	1.962627604	
9.778	1.949736782	
9.78	1.408322271	
9.782	1.417990387	
9.784	1.930400549	
9.786	2.010968185	
9.788	1.511448844	
9.79	1.385763333	
9.792	1.830496681	
9.794	2.023859007	
9.796	1.537230488	
9.798	1.33097734	
9.8	1.740260929	
9.802	2.056086061	
9.804	1.662915999	
9.806	1.285859464	
9.808	1.598461891	
9.81	2.033527123	
9.812	1.788601511	
9.814	1.308418402	
9.816	1.52111696	
9.818	2.00774548	
9.82	1.807937743	
9.822	1.33097734	
9.824	1.47922179	
9.826	2.017413596	
9.828	1.872391852	
9.83	1.279414054	
9.832	1.369649805	
9.834	1.901396201	
9.836	1.901396201	
9.838	1.385763333	
9.84	1.398654154	
9.842	1.93684596	
9.844	2.010968185	
9.846	1.466330968	
9.848	1.343868162	
9.85	1.849832914	
9.852	2.056086061	
9.854	1.585571069	
9.856	1.353536278	
9.858	1.762819867	
9.86	2.033527123	
9.862	1.666138705	
9.864	1.382540627	
9.866	1.733815518	
9.868	2.062531472	
9.87	1.701588464	
9.872	1.292304875	
9.874	1.55656672	
9.876	2.078644999	
9.878	1.865946441	
9.88	1.382540627	
9.882	1.517894255	
9.884	2.033527123	
9.886	1.917509728	
9.888	1.363204395	
9.89	1.398654154	
9.892	1.949736782	
9.894	1.978741131	
9.896	1.398654154	
9.898	1.359981689	
9.9	1.891728084	
9.902	1.952959487	
9.904	1.456662852	
9.906	1.3664271	
9.908	1.85950103	
9.91	1.985186542	
9.912	1.517894255	
9.914	1.308418402	
9.916	1.70481117	
9.918	2.036749828	
9.92	1.698365759	
9.922	1.388986038	
9.924	1.698365759	
9.926	2.056086061	
9.928	1.740260929	
9.93	1.343868162	
9.932	1.598461891	
9.934	2.094758526	
9.936	1.875614557	
9.938	1.395431449	
9.94	1.540453193	
9.942	2.059308766	
9.944	1.898173495	
9.946	1.359981689	
9.948	1.488889906	
9.95	2.046417945	
9.952	1.994854658	
9.954	1.40187686	
9.956	1.414767681	
9.958	1.998077363	
9.96	2.088313115	
9.962	1.559789425	
9.964	1.385763333	
9.966	1.827273976	
9.968	2.017413596	
9.97	1.585571069	
9.972	1.434103914	
9.974	1.853055619	
9.976	2.114094759	
9.978	1.695143053	
9.98	1.356758984	
9.982	1.672584115	
9.984	2.046417945	
9.986	1.762819867	
9.988	1.382540627	
9.99	1.643579767	
9.992	2.088313115	
9.994	1.811160449	
9.996	1.340645457	
9.998	1.543675898	
10	2.088313115	
10.002	1.975518425	
10.004	1.411544976	
10.006	1.44377203	
10.008	2.01419089	
10.01	2.004522774	
10.012	1.466330968	
10.014	1.469553674	
10.016	1.975518425	
10.018	2.094758526	
10.02	1.582348363	
10.022	1.814383154	
10.024	1.421213092	
10.026	1.575902953	
10.028	2.104426642	
10.03	2.12698558	
10.032	1.943291371	
10.034	1.456662852	
10.036	1.453440146	
10.038	1.991631952	
10.04	2.191439689	
10.042	2.056086061	
10.044	1.672584115	
10.046	1.379317922	
10.048	1.563012131	
10.05	2.023859007	
10.052	2.120540169	
10.054	1.988409247	
10.056	1.437326619	
10.058	1.337422751	
10.06	1.778933394	
10.062	1.840164797	
10.064	2.033527123	
10.066	1.691920348	
10.068	1.350313573	
10.07	1.540453193	
10.072	1.630688945	
10.074	2.117317464	
10.076	2.004522774	
10.078	1.511448844	
10.08	1.55656672	
10.082	1.40187686	
10.084	1.885282673	
10.086	2.062531472	
10.088	1.737038224	
10.09	1.356758984	
10.092	1.301972992	
10.094	1.614575418	
10.096	2.075422293	
10.098	1.952959487	
10.1	1.440549325	
10.102	1.337422751	
10.104	1.398654154	
10.106	1.917509728	
10.108	2.020636301	
10.11	1.611352712	
10.112	1.604907301	
10.114	1.334200046	
10.116	1.617798123	
10.118	2.04964065	
10.12	1.830496681	
10.122	1.853055619	
10.124	1.347090867	
10.126	1.372872511	
10.128	1.856278325	
10.13	2.068976883	
10.132	1.956182193	
10.134	1.52111696	
10.136	1.292304875	
10.138	1.559789425	
10.14	1.959404898	
10.142	1.994854658	
10.144	1.772487984	
10.146	1.308418402	
10.148	1.298750286	
10.15	1.804715038	
10.152	1.907841611	
10.154	1.920732433	
10.156	1.44377203	
10.158	1.28908217	
10.16	1.643579767	
10.162	1.775710689	
10.164	2.078644999	
10.166	1.766042573	
10.168	1.343868162	
10.17	1.398654154	
10.172	1.540453193	
10.174	2.001300069	
10.176	1.946514076	
10.178	1.482444495	
10.18	1.314863813	
10.182	1.247186999	
10.184	1.730592813	
10.186	1.959404898	
10.188	1.685474937	
10.19	1.243964294	
10.192	1.305195697	
10.194	1.385763333	
10.196	1.853055619	
10.198	1.817605859	
10.2	1.321309224	
10.202	1.679029526	
10.204	2.01419089	
10.206	1.717701991	
10.208	1.298750286	
10.21	1.437326619	
10.212	2.027081712	
10.214	1.920732433	
10.216	1.379317922	
10.218	1.359981689	
10.22	1.830496681	
10.222	1.70481117	
10.224	2.123762875	
10.226	1.946514076	
10.228	1.492112612	
10.23	1.463108263	
10.232	2.039972534	
10.234	1.691920348	
10.236	1.263300526	
10.238	1.446994736	
10.24	1.946514076	
10.242	1.801492332	
10.244	2.110872053	
10.246	1.807937743	
10.248	1.334200046	
10.25	1.469553674	
10.252	1.875614557	
10.254	1.359981689	
10.256	1.337422751	
10.258	1.791824216	
10.26	1.901396201	
10.262	1.163396658	
10.264	1.388986038	
10.266	1.882059968	
10.268	1.788601511	
10.27	1.243964294	
10.272	1.820828565	
10.274	1.350313573	
10.276	1.127946899	
10.278	1.466330968	
10.28	1.836942092	
10.282	1.124724193	
10.284	1.392208743	
10.286	1.843387503	
10.288	1.70481117	
10.29	1.224628061	
10.292	1.611352712	
10.294	1.208514534	
10.296	1.363204395	
10.298	1.833719387	
10.3	1.882059968	
10.302	1.962627604	
10.304	1.566234836	
10.306	1.256855116	
10.308	1.450217441	
10.31	1.930400549	
10.312	1.392208743	
10.314	1.969073014	
10.316	1.998077363	
10.318	1.492112612	
10.32	1.405099565	
10.322	1.59201648	
10.324	2.056086061	
10.326	1.85950103	
10.328	1.3664271	
10.33	1.40187686	
10.332	1.998077363	
10.334	2.12698558	
10.336	1.63391165	
10.338	1.495335317	
10.34	1.862723735	
10.342	2.097981231	
10.344	2.233334859	
10.346	1.749929046	
10.348	1.508226139	
10.35	1.801492332	
10.352	2.175326162	
10.354	1.656470588	
10.356	1.492112612	
10.358	1.904618906	
10.36	2.349352255	
10.362	1.546898604	
10.364	1.927177844	
10.366	2.236557565	
10.368	1.891728084	
10.37	1.572680247	
10.372	2.178548867	
10.374	1.988409247	
10.376	1.456662852	
10.378	1.453440146	
10.38	1.991631952	
10.382	2.178548867	
10.384	1.714479286	
10.386	1.440549325	
10.388	1.679029526	
10.39	2.149544518	
10.392	2.01419089	
10.394	2.033527123	
10.396	1.585571069	
10.398	1.466330968	
10.4	1.817605859	
10.402	2.039972534	
10.404	2.217221332	
10.406	1.827273976	
10.408	1.456662852	
10.41	1.598461891	
10.412	1.901396201	
10.414	2.12698558	
10.416	1.756374456	
10.418	1.456662852	
10.42	1.688697642	
10.422	1.756374456	
10.424	2.172103456	
10.426	1.930400549	
10.428	1.446994736	
10.43	1.534007782	
10.432	1.869169146	
10.434	2.246225681	
10.436	2.017413596	
10.438	1.546898604	
10.44	1.595239185	
